,bbox,id,maxDate,minDate,title,timePeriodsRange,area
31044,"-8.0, 43.0, -7.0, 44.0",nabum,640,300,Nabum,"300.0,640.0",
31045,"-9.0, 41.0, -8.0, 42.0",nemetatoi,300,-330,Nemetatoi,"-330.0,300.0",
31048,"-10.0, 43.0, -9.0, 44.0",nerion,640,-330,Nerion,"-330.0,640.0",
31049,"-10.0, 43.0, -9.0, 44.0",artabrum,300,-30,Artabrum,"-30.0,300.0",
31050,"-10.0, 43.0, -9.0, 44.0",celticum,300,-30,Celticum,"-30.0,300.0",
31051,"-10.0, 43.0, -9.0, 44.0",Magnum-Pr,300,-30,Magnum Pr.,"-30.0,300.0",
31052,"-10.0, 43.0, -9.0, 44.0",hire-akra,300,-30,Hire Akra,"-30.0,300.0",
31061,"-5.0, 43.0, -4.0, 44.0",orgenomesci,300,-330,Orgenomesci,"-330.0,300.0",
31062,"-7.0, 42.0, -6.0, 43.0",ornia,640,-30,Ornia,"-30.0,640.0",
31063,"-7.0, 42.0, -6.0, 43.0",orniaci,300,-330,Orniaci,"-330.0,300.0",
31064,"-9.0, 42.0, -8.0, 43.0",Orouion-Pr,300,-30,Orouion Pr.,"-30.0,300.0",
31065,"-7.0, 43.0, -6.0, 44.0",paesici,640,-330,Paesici,"-330.0,640.0",
31066,"-8.0, 41.0, -7.0, 42.0",paesuri,300,-330,Paesuri,"-330.0,300.0",
31080,"-4.0, 43.0, -3.0, 44.0",pleutauroi,300,-330,Pleutauroi,"-330.0,300.0",
31081,"-4.0, 43.0, -3.0, 44.0",plentouisoi,300,-330,Plentouisoi,"-330.0,300.0",
31084,"-5.0, 43.0, -4.0, 44.0",portus-blendium,640,-30,Portus Blendium,"-30.0,640.0",
31085,"-5.0, 43.0, -4.0, 44.0",portus-veseiasueca,300,-330,Portus Veseiasueca,"-330.0,300.0",
31086,"-4.0, 43.0, -3.0, 44.0",portus-victoriae-iuliobrigensium,640,-30,Portus Victoriae Iuliobrigensium,"-30.0,640.0",
31087,"-8.0, 42.0, -7.0, 43.0",praesidium,640,-30,Praesidium,"-30.0,640.0",
31088,"-9.0, 42.0, -8.0, 43.0",praestamarci,300,-330,Praestamarci,"-330.0,300.0",
31090,"-9.0, 41.0, -8.0, 42.0",quarquerni,300,-330,Quarquerni,"-330.0,300.0",
31093,"-5.0, 43.0, -4.0, 44.0",salaeni,300,-330,Salaeni,"-330.0,300.0",
31096,"-6.0, 43.0, -5.0, 44.0",salia,640,-30,Salia,"-30.0,640.0",
31102,"-9.0, 42.0, -8.0, 43.0",sars,640,-30,Sars,"-30.0,640.0",
31103,"-4.0, 43.0, -3.0, 44.0",sauga,640,-30,Sauga,"-30.0,640.0",
31111,"-9.0, 41.0, -8.0, 42.0",seurbi,300,-330,Seurbi,"-330.0,300.0",
31112,"-8.0, 42.0, -7.0, 43.0",seurri,300,-330,Seurri,"-330.0,300.0",
31113,"-5.71091, 41.254974, -5.71091, 41.254974",sibaris,640,-30,Sibaris,"-30.0,640.0",
31114,"-5.71091, 41.254974, -5.71091, 41.254974",sabaria,300,-30,Sabaria,"-30.0,300.0",
31115,"-5.71091, 41.254974, -5.71091, 41.254974",sarabis,300,-30,Sarabis,"-30.0,300.0",
31116,"-9.0, 42.0, -8.0, 43.0",siccae,640,-30,Siccae,"-30.0,640.0",
31117,"-7.0, 42.0, -6.0, 43.0",souperatioi,300,-330,Souperatioi,"-330.0,300.0",
31118,"-9.0, 42.0, -8.0, 43.0",supertamarci,300,-330,Supertamarci,"-330.0,300.0",
31119,"-8.0, 42.0, -7.0, 43.0",susarri,300,-330,Susarri,"-330.0,300.0",
31121,"-8.0, 42.0, -7.0, 43.0",tamagani,300,-330,Tamagani,"-330.0,300.0",
31123,"-8.0, 40.0, -7.0, 41.0",tapori,300,-330,Tapori,"-330.0,300.0",
31124,"-8.0, 42.0, -7.0, 43.0",teibouroi,300,-330,Teibouroi,"-330.0,300.0",
31125,"-7.0, 42.0, -6.0, 43.0",Tillenus-M,640,-30,Tillenus M.,"-30.0,640.0",
31126,"-7.0, 42.0, -6.0, 43.0",Tilenus-M,640,-30,Tilenus M.,"-30.0,640.0",
31133,"-8.0, 41.0, -7.0, 42.0",tourodoi,300,-330,Tourodoi,"-330.0,300.0",
31138,"-9.0, 42.0, -8.0, 43.0",castellum-tyde,300,-30,Castellum Tyde,"-30.0,300.0",
31140,"-9.0, 41.0, -8.0, 42.0",turduli-veteres,300,-330,Turduli Veteres,"-330.0,300.0",
31145,"-6.0, 42.0, -5.0, 43.0",urbicus,640,300,Urbicus,"300.0,640.0",
31149,"-6.0, 42.0, -5.0, 43.0",vadinienses,640,-30,Vadinienses,"-30.0,640.0",
31152,"-7.0, 40.0, -6.0, 41.0",vettonia,640,-30,Vettonia,"-30.0,640.0",
31153,"-7.0, 40.0, -6.0, 41.0",vettones,640,-330,Vettones,"-330.0,640.0",
31334,"1.0, 41.0, 2.0, 42.0",ad-fines,300,-30,Ad Fines,"-30.0,300.0",
31335,"1.0, 41.0, 2.0, 42.0",fines,300,-30,Fines,"-30.0,300.0",
31338,"0.0, 41.0, 1.0, 42.0",ad-novas,640,-30,Ad Novas,"-30.0,640.0",
31345,"2.0, 42.0, 3.0, 43.0",ad-vicesimum,300,-30,Ad Vicesimum,"-30.0,300.0",
31347,"0.0, 42.0, 1.0, 43.0",aerenosii,300,-330,Aerenosii,"-330.0,300.0",
31353,"2.0, 42.0, 3.0, 43.0",alba,300,-30,Alba,"-30.0,300.0",
31361,"1.0, 42.0, 2.0, 43.0",andosinoi,-30,-330,Andosinoi,"-330.0,-30.0",
31368,"0.591189, 42.791204, 0.591189, 42.791204",aquae-onesiorum,640,-30,Aquae Onesiorum,"-30.0,640.0",
31369,"0.591189, 42.791204, 0.591189, 42.791204",onesiae,640,-30,Onesiae,"-30.0,640.0",
31370,"0.591189, 42.791204, 0.591189, 42.791204",onesion-therma,300,-30,Onesion therma,"-30.0,300.0",
31378,"-1.0, 43.0, 0.0, 44.0",aquitani,300,-330,Aquitani,"-330.0,300.0",
31379,"-1.0, 43.0, 0.0, 44.0",novempopuli,640,300,Novempopuli,"300.0,640.0",
31380,"-1.0, 43.0, 0.0, 44.0",akuitanoi,300,-30,Akuitanoi,"-30.0,300.0",
31385,"-3.0, 41.0, -2.0, 42.0",areva,300,-30,Areva,"-30.0,300.0",
31386,"-4.0, 41.0, -3.0, 42.0",arevaci,300,-330,Arevaci,"-330.0,300.0",
31387,"-4.0, 41.0, -3.0, 42.0",arauakoi,300,-330,Arauakoi,"-330.0,300.0",
31388,"-4.0, 41.0, -3.0, 42.0",arouakoi,300,-330,Arouakoi,"-330.0,300.0",
31389,"2.0, 41.0, 3.0, 42.0",arnum,300,-30,Arnum,"-30.0,300.0",
31396,"2.0, 42.0, 3.0, 43.0",atacini,300,-330,Atacini,"-330.0,300.0",
31403,"-2.0, 43.0, -1.0, 44.0",aturia,300,-30,Aturia,"-30.0,300.0",
31404,"-2.0, 43.0, -1.0, 44.0",uria,300,-30,Uria,"-30.0,300.0",
31405,"-2.0, 43.0, -1.0, 44.0",aturrus,640,-30,Aturrus,"-30.0,640.0",
31406,"-2.0, 43.0, -1.0, 44.0",aturus,640,-30,Aturus,"-30.0,640.0",
31412,"0.0, 43.0, 1.0, 44.0",auscii,640,-330,Auscii,"-330.0,640.0",
31413,"2.0, 41.0, 3.0, 42.0",ausetani,300,-330,Ausetani,"-330.0,300.0",
31414,"2.0, 41.0, 3.0, 42.0",auso,640,-330,Auso,"-330.0,640.0",
31415,"2.0, 41.0, 3.0, 42.0",ausa,640,-330,Ausa,"-330.0,640.0",
31416,"2.0, 41.0, 3.0, 42.0",ausona,640,-330,Ausona,"-330.0,640.0",
31418,"-3.0, 43.0, -2.0, 44.0",autrigones,640,-330,Autrigones,"-330.0,640.0",
31419,"-3.0, 43.0, -2.0, 44.0",allotriges,640,-330,Allotriges,"-330.0,640.0",
31423,"2.0, 41.0, 3.0, 42.0",baetulo,300,-30,Baetulo,"-30.0,300.0",
31427,"-2.807792, 42.819044, -2.787639, 42.842214",belegia,640,-30,Belegia,"-30.0,640.0",
31428,"-2.807792, 42.819044, -2.787639, 42.842214",beleia,640,-30,Beleia,"-30.0,640.0",
31429,"-2.807792, 42.819044, -2.787639, 42.842214",veleia,640,-330,Veleia,"-330.0,640.0",
31430,"-2.0, 41.0, -1.0, 42.0",belloi,-30,-330,Belloi,"-330.0,-30.0",
31431,"-1.418493, 41.900517, -1.418493, 41.900517",belsinon,640,-30,Belsinon,"-30.0,640.0",
31432,"-1.418493, 41.900517, -1.418493, 41.900517",balsio,640,-30,Balsio,"-30.0,640.0",
31433,"-1.418493, 41.900517, -1.418493, 41.900517",bellisone,640,-30,Bellisone,"-30.0,640.0",
31434,"-1.418493, 41.900517, -1.418493, 41.900517",belisone,640,-30,Belisone,"-30.0,640.0",
31438,"1.0, 41.0, 2.0, 42.0",bergistani,300,-330,Bergistani,"-330.0,300.0",
31439,"1.0, 41.0, 2.0, 42.0",bargousioi,-30,-330,Bargousioi,"-330.0,-30.0",
31440,"-3.0, 42.0, -2.0, 43.0",berones,300,-330,Berones,"-330.0,300.0",
31452,"2.0, 43.0, 3.0, 44.0",birra,640,-30,Birra,"-30.0,640.0",
31466,"-2.0, 41.0, -1.0, 42.0",Caius-M,640,-330,Caius M.,"-330.0,640.0",
31469,"-2.0, 42.0, -1.0, 43.0",calagurris-nassica-iulia,640,-330,Calagurris Nassica Iulia,"-330.0,640.0",
31470,"-2.0, 42.0, -1.0, 43.0",calagurris-iulia,640,-330,Calagurris Iulia,"-330.0,640.0",
31484,"-3.0, 42.0, -2.0, 43.0",carietes,300,-30,Carietes,"-30.0,300.0",
31485,"-3.0, 42.0, -2.0, 43.0",karistoi,300,-30,Karistoi,"-30.0,300.0",
31497,"-4.0, 41.0, -3.0, 42.0",celtiberia,640,-330,Celtiberia,"-330.0,640.0",
31498,"-4.0, 41.0, -3.0, 42.0",celtiberi,640,-330,Celtiberi,"-330.0,640.0",
31499,"1.0, 42.0, 2.0, 43.0",cerretani,640,-30,Cerretani,"-30.0,640.0",
31500,"1.0, 42.0, 2.0, 43.0",ceretani,640,-30,Ceretani,"-30.0,640.0",
31501,"3.0, 42.0, 4.0, 43.0",Cervaria-Pr,300,-30,Cervaria,"-30.0,300.0",
31505,"1.0, 41.0, 2.0, 42.0",cessetania,300,-30,Cessetania,"-30.0,300.0",
31506,"1.0, 41.0, 2.0, 42.0",cessetani,300,-30,Cessetani,"-30.0,300.0",
31507,"-2.0, 41.0, -1.0, 42.0",chalybs,300,-30,Chalybs,"-30.0,300.0",
31510,"2.0, 42.0, 3.0, 43.0",clodianus,300,-30,Clodianus,"-30.0,300.0",
31511,"-2.0, 43.0, -1.0, 44.0",cocosates-sexsignani,300,-330,Cocosates Sexsignani,"-330.0,300.0",
31512,"-2.0, 43.0, -1.0, 44.0",cocosates,300,-330,Cocosates,"-330.0,300.0",
31514,"2.169911, 41.387911, 2.169911, 41.387911",col-barcino,640,-30,Col. Barcino,"-30.0,640.0",
31515,"2.169911, 41.387911, 2.169911, 41.387911",col-iulia-augusta,640,-30,Col. Iulia Augusta,"-30.0,640.0",
31516,"2.169911, 41.387911, 2.169911, 41.387911",paterna-faventia,640,-30,Paterna Faventia,"-30.0,640.0",
31520,"-4.0, 41.0, -3.0, 42.0",col-clunia-sulpicia,640,-330,Col. Clunia Sulpicia,"-330.0,640.0",
31521,"-4.0, 41.0, -3.0, 42.0",col-clunia,640,-330,Col. Clunia,"-330.0,640.0",
31527,"1.0, 41.0, 2.0, 42.0",col-tarraco,640,-550,Col. Tarraco,"-550.0,640.0",
31528,"1.0, 41.0, 2.0, 42.0",col-iulia-urbs-triumphalis,640,-550,Col. Iulia Urbs Triumphalis,"-550.0,640.0",
31537,"0.0, 42.0, 1.0, 43.0",convenae,640,-330,Convenae,"-330.0,640.0",
31546,"-3.0, 43.0, -2.0, 44.0",deoua,300,-30,Deoua,"-30.0,300.0",
31547,"-4.0, 42.0, -3.0, 43.0",Dercetius-M,640,-30,Dercetius M.,"-30.0,640.0",
31556,"0.585694, 43.647434, 0.585694, 43.647434",elimberrum,640,-30,Elimberrum,"-30.0,640.0",
31557,"0.585694, 43.647434, 0.585694, 43.647434",climberrum,640,-30,Climberrum,"-30.0,640.0",
31558,"0.585694, 43.647434, 0.585694, 43.647434",elimberrum-ausciorum-augusta,640,-30,Elimberrum Ausciorum Augusta,"-30.0,640.0",
31560,"0.102529, 43.861601, 0.102529, 43.861601",elusa,640,-30,Elusa,"-30.0,640.0",
31561,"0.102529, 43.861601, 0.102529, 43.861601",elusates,640,-30,Elusates,"-30.0,640.0",
31562,"0.102529, 43.861601, 0.102529, 43.861601",tasta,640,-30,Tasta,"-30.0,640.0",
31574,"-4.0, 43.0, -3.0, 44.0",flaviobriga,640,-330,Flaviobriga,"-330.0,640.0",
31575,"-4.0, 43.0, -3.0, 44.0",portus-amanum,640,-330,Portus Amanum,"-330.0,640.0",
31589,"-4.0, 42.0, -3.0, 43.0",hiberus,640,-330,Hiberus,"-330.0,640.0",
31590,"-4.0, 42.0, -3.0, 43.0",iberus,640,-330,Iberus,"-330.0,640.0",
31595,"-1.0, 42.0, 0.0, 43.0",iacca,640,-330,Iacca,"-330.0,640.0",
31596,"-1.0, 42.0, 0.0, 43.0",iaca,640,-330,Iaca,"-330.0,640.0",
31597,"0.0, 41.0, 1.0, 42.0",iberi,300,-550,Iberi,"-550.0,300.0",
31599,"-3.0, 42.0, -2.0, 43.0",Idoubeda-M,640,-330,Idoubeda M.,"-330.0,640.0",
31604,"-1.0, 40.0, 0.0, 41.0",ilercaones,300,-330,Ilercaones,"-330.0,300.0",
31605,"-1.0, 40.0, 0.0, 41.0",illurgavonenses,300,-330,Illurgavonenses,"-330.0,300.0",
31606,"-1.0, 40.0, 0.0, 41.0",ilurgavonenses,300,-330,Ilurgavonenses,"-330.0,300.0",
31610,"0.0, 41.0, 1.0, 42.0",ilergetes,300,-330,Ilergetes,"-330.0,300.0",
31613,"0.0, 41.0, 1.0, 42.0",ilergaones,300,-30,Ilergaones,"-30.0,300.0",
31614,"0.0, 41.0, 1.0, 42.0",regio-ilergetum,300,-30,Regio Ilergetum,"-30.0,300.0",
31615,"2.972194, 42.599218, 2.972194, 42.599218",illiberris,300,-550,Illiberris,"-550.0,300.0",
31616,"2.972194, 42.599218, 2.972194, 42.599218",illerris,300,-550,Illerris,"-550.0,300.0",
31617,"2.972194, 42.599218, 2.972194, 42.599218",helena,640,300,Helena,"300.0,640.0",
31621,"-1.749327, 42.178586, -1.749327, 42.178586",ilurcis,-30,-550,Ilurcis,"-550.0,-30.0",
31622,"-1.749327, 42.178586, -1.749327, 42.178586",gracchurris,640,-330,Gracchurris,"-330.0,640.0",
31623,"-1.749327, 42.178586, -1.749327, 42.178586",gracurris,640,-330,Gracurris,"-330.0,640.0",
31627,"-2.0, 43.0, -1.0, 44.0",imus-pyreneus,300,-30,Imus Pyreneus,"-30.0,300.0",
31637,"2.0, 41.0, 3.0, 42.0",Iovis-M,300,-30,Iovis M.,"-30.0,300.0",
31638,"3.0, 42.0, 4.0, 43.0",Iovis-M,300,-30,Iovis M.,"-30.0,300.0",
31639,"-1.386239, 42.970648, -1.386239, 42.970648",itourisa,640,-30,Itourisa,"-30.0,640.0",
31640,"-1.386239, 42.970648, -1.386239, 42.970648",iturissa,640,-30,Iturissa,"-30.0,640.0",
31641,"-1.386239, 42.970648, -1.386239, 42.970648",itourissa,640,-30,Itourissa,"-30.0,640.0",
31642,"-1.386239, 42.970648, -1.386239, 42.970648",iturisa,640,-30,Iturisa,"-30.0,640.0",
31648,"0.0, 42.0, 1.0, 43.0",labitulosa,300,-30,Labitulosa,"-30.0,300.0",
31649,"1.0, 41.0, 2.0, 42.0",lacetani,300,-330,Lacetani,"-330.0,300.0",
31653,"2.0, 41.0, 3.0, 42.0",laeetania,300,-30,Laeetania,"-30.0,300.0",
31661,"3.0, 42.0, 4.0, 43.0",leucata-litus,640,-30,Leucata Litus,"-30.0,640.0",
31667,"-2.0, 41.0, -1.0, 42.0",lousones,300,-330,Lousones,"-330.0,300.0",
31670,"0.0, 43.0, 1.0, 44.0",lugdunum-convenarum,640,-330,Lugdunum Convenarum,"-330.0,640.0",
31671,"1.0, 41.0, 2.0, 42.0",maius,300,-30,Maius,"-30.0,300.0",
31673,"-2.0, 41.0, -1.0, 42.0",manlianus-saltus,-30,-330,Manlianus Saltus,"-330.0,-30.0",
31681,"-1.0, 43.0, 0.0, 44.0",medulla,640,300,Medulla,"300.0,640.0",
31697,"-2.0, 43.0, -1.0, 44.0",oiasso-akron,640,-30,Oiasso Akron,"-30.0,640.0",
31698,"-2.0, 43.0, -1.0, 44.0",Pyrenaei-Pr,640,-30,Pyrenaei Pr.,"-30.0,640.0",
31702,"0.0, 42.0, 1.0, 43.0",onesi,300,-330,Onesi,"-330.0,300.0",
31703,"0.0, 42.0, 1.0, 43.0",monesi,300,-30,Monesi,"-30.0,300.0",
31704,"0.0, 43.0, 1.0, 44.0",onobrisates,300,-30,Onobrisates,"-30.0,300.0",
31709,"-1.0, 44.0, 0.0, 45.0",oscidates-campestres,300,-30,Oscidates Campestres,"-30.0,300.0",
31710,"-1.0, 43.0, 0.0, 44.0",oscidates-montani,300,-30,Oscidates Montani,"-30.0,300.0",
31719,"-3.0, 42.0, -2.0, 43.0",pelendones,300,-330,Pelendones,"-330.0,300.0",
31723,"2.0, 42.0, 3.0, 43.0",pompei-tropaea,640,-330,Pompei Tropaea,"-330.0,640.0",
31726,"3.0, 42.0, 4.0, 43.0",portus-veneris,640,-550,Portus Veneris,"-550.0,640.0",
31730,"2.0, 41.0, 3.0, 42.0",praetorium,640,-30,Praetorium,"-30.0,640.0",
31731,"-1.0, 42.0, 0.0, 43.0",Pyrenaei-M,640,-330,Pyrenaei M.,"-330.0,640.0",
31732,"1.0, 42.67, 1.0, 42.67",pyrenees,2100,1700,Pyrenees,"1700.0,2100.0",
31733,"1.0, 42.67, 1.0, 42.67",pirineos,2100,1700,Pirineos,"1700.0,2100.0",
31734,"1.0, 42.67, 1.0, 42.67",pirena-c-us,2100,1700,Pirenéus,"1700.0,2100.0",
31735,"1.0, 42.67, 1.0, 42.67",pyra-c-na-c-es,2100,1700,Pyrénées,"1700.0,2100.0",
31736,"3.0, 42.0, 4.0, 43.0",Pyrenaei-Pr,640,-330,Pyrenaei Pr.,"-330.0,640.0",
31737,"0.0, 42.0, 1.0, 43.0",pyrenaeus-saltus,640,-330,Pyrenaeus Saltus,"-330.0,640.0",
31738,"3.169169, 42.262275, 3.178469, 42.267489",rhoda,640,-550,Rhoda,"-550.0,640.0",
31739,"3.169169, 42.262275, 3.178469, 42.267489",roda,640,-550,Roda,"-550.0,640.0",
31740,"3.169169, 42.262275, 3.178469, 42.267489",rhode,300,-30,Rhode,"-30.0,300.0",
31741,"2.0, 42.0, 3.0, 43.0",rouskinon,300,-330,Rouskinon,"-330.0,300.0",
31742,"2.0, 42.0, 3.0, 43.0",tetus,300,-330,Tetus,"-330.0,300.0",
31743,"2.0, 42.0, 3.0, 43.0",telis,300,-330,Telis,"-330.0,300.0",
31744,"2.0, 43.0, 3.0, 44.0",Rubressus-L,640,-30,Rubressus L.,"-30.0,640.0",
31745,"2.0, 43.0, 3.0, 44.0",Rubrensis-L,640,-30,Rubrensis L.,"-30.0,640.0",
31752,"-3.0, 41.0, -2.0, 42.0",salo,300,-330,Salo,"-330.0,300.0",
31754,"3.0, 42.0, 4.0, 43.0",sambroka,300,-30,Sambroka,"-30.0,300.0",
31759,"2.0, 42.0, 3.0, 43.0",scalae-hannibalis,300,-30,Scalae Hannibalis,"-30.0,300.0",
31762,"-1.0, 41.0, 0.0, 42.0",sedetani,640,-330,Sedetani,"-330.0,640.0",
31763,"-1.0, 41.0, 0.0, 42.0",edetani,640,-330,Edetani,"-330.0,640.0",
31768,"-1.137115, 42.129367, -1.137115, 42.129367",segia,640,-330,Segia,"-330.0,640.0",
31769,"-1.137115, 42.129367, -1.137115, 42.129367",segla,640,-330,Segla,"-330.0,640.0",
31770,"-1.137115, 42.129367, -1.137115, 42.129367",setia,640,-330,Setia,"-330.0,640.0",
31776,"2.0, 42.0, 3.0, 43.0",septimania,640,300,Septimania,"300.0,640.0",
31781,"0.0, 41.0, 1.0, 42.0",sicoris,640,-330,Sicoris,"-330.0,640.0",
31783,"2.0, 42.0, 3.0, 43.0",sordonum-ora,300,-330,Sordonum Ora,"-330.0,300.0",
31788,"-1.0, 43.0, 0.0, 44.0",sotiates,300,-330,Sotiates,"-330.0,300.0",
31794,"0.0, 41.0, 1.0, 42.0",subi,300,-30,Subi,"-30.0,300.0",
31798,"-1.0, 42.0, 0.0, 43.0",suessetani,300,-30,Suessetani,"-30.0,300.0",
31812,"40.989421, 37.864169, 40.989421, 37.864169",sitai,640,-30,Sitai,"-30.0,640.0",
31813,"40.989421, 37.864169, 40.989421, 37.864169",siai,640,-30,Siai,"-30.0,640.0",
31814,"40.989421, 37.864169, 40.989421, 37.864169",siteon-chiphas,640,300,Siteon Chiphas,"300.0,640.0",
31816,"39.0, 38.0, 40.0, 39.0",sophene,640,-750,Sophene,"-750.0,640.0",
31817,"39.0, 38.0, 40.0, 39.0",sophanene,640,-750,Sophanene,"-750.0,640.0",
31819,"41.0, 38.0, 42.0, 39.0",tarauna,640,300,Tarauna,"300.0,640.0",
31820,"41.0, 38.0, 42.0, 39.0",taraunites,640,300,Taraunites,"300.0,640.0",
31821,"42.0, 37.0, 43.0, 38.0",taronitis,300,-30,Taronitis,"-30.0,300.0",
31824,"41.0, 38.0, 42.0, 39.0",teleboas,640,-550,Teleboas,"-550.0,640.0",
31825,"42.0, 36.0, 43.0, 37.0",apqu,-550,-750,Apqu,"-750.0,-550.0",
31828,"41.0, 36.0, 42.0, 37.0",kahat,-550,-750,Kahat,"-750.0,-550.0",
31832,"41.0703913, 36.6687803, 41.0703913, 36.6687803",tall-brak,-540,-6200,Tall Brāk,"-6200.0,-540.0",
31834,"41.0703913, 36.6687803, 41.0703913, 36.6687803",taidum,-1600,-2000,Taidum,"-2000.0,-1600.0",
31835,"41.0703913, 36.6687803, 41.0703913, 36.6687803",tall-birak,-540,-9000,Tall Birāk,"-9000.0,-540.0",
31836,"40.023448, 36.849337, 40.023448, 36.849337",guzana,-550,-750,Guzana,"-750.0,-550.0",
31837,"40.023448, 36.849337, 40.023448, 36.849337",gauzanitis,300,-330,Gauzanitis,"-330.0,300.0",
31838,"40.023448, 36.849337, 40.023448, 36.849337",gizama,300,-330,Gizama,"-330.0,300.0",
31839,"40.0, 36.0, 41.0, 37.0",guzana-1,-330,-720,Guzāna,"-720.0,-330.0",
31840,"40.0, 36.0, 41.0, 37.0",tall-halaf,-540,-9000,Tall Ḫalaf,"-9000.0,-540.0",
31841,"40.0, 36.0, 41.0, 37.0",tall-halaf-1,-140,-330,Tall Halaf,"-330.0,-140.0",
31842,"40.0, 36.0, 41.0, 37.0",tall-halaf-2,-140,-9000,Tall Ḥalaf,"-9000.0,-140.0",
31850,"40.78481, 36.364184, 40.78481, 36.364184",tabite,640,300,Tabite,"300.0,640.0",
31851,"40.78481, 36.364184, 40.78481, 36.364184",thebetha,640,-30,Thebetha,"-30.0,640.0",
31852,"40.78481, 36.364184, 40.78481, 36.364184",thebeta,640,-30,Thebeta,"-30.0,640.0",
31855,"40.86652, 36.438598, 40.86652, 36.438598",thannuris,640,-30,Thannuris,"-30.0,640.0",
31856,"40.86652, 36.438598, 40.86652, 36.438598",thannourios,640,-30,Thannourios,"-30.0,640.0",
31857,"40.86652, 36.438598, 40.86652, 36.438598",thannourios-1,640,-140,Thannourios,"-140.0,640.0",
31860,"40.86652, 36.438598, 40.86652, 36.438598",tunainir,940,-1200,Tunainīr,"-1200.0,940.0",
31865,"41.0, 37.0, 42.0, 38.0",thalbasaris,640,300,Thalbasaris,"300.0,640.0",
31871,"43.0, 38.0, 44.0, 39.0",thospia,300,-550,Thospia,"-550.0,300.0",
31872,"43.0, 38.0, 44.0, 39.0",bouana,300,-30,Bouana,"-30.0,300.0",
31873,"43.0, 38.0, 44.0, 39.0",ospa,640,300,Ospa,"300.0,640.0",
31875,"43.0, 38.0, 44.0, 39.0",wan,1200,-1200,Wān,"-1200.0,1200.0",
31877,"43.0, 38.0, 44.0, 39.0",van-hye,2000,-2000,Van,"-2000.0,2000.0",
31878,"43.0, 38.0, 44.0, 39.0",van-ota,2000,-2000,Van,"-2000.0,2000.0",
31879,"43.0, 38.0, 44.0, 39.0",van-tur,2000,-2000,Van,"-2000.0,2000.0",
31881,"43.0, 38.0, 44.0, 39.0",tuspa-akk,-330,-2000,Tušpa,"-2000.0,-330.0",
31882,"43.0, 38.0, 44.0, 39.0",tuspa-xur,-330,-2000,Tušpa,"-2000.0,-330.0",
31883,"43.0, 38.0, 44.0, 39.0",samiramakert,640,300,Šamiramakert,"300.0,640.0",
31886,"43.0, 38.0, 44.0, 39.0",chauon,640,300,Chauōn,"300.0,640.0",
31887,"43.0, 38.0, 44.0, 39.0",rusahinili,-540,-2000,Rusaḫinili,"-2000.0,-540.0",
31888,"43.0, 38.0, 44.0, 39.0",bouana-1,640,300,Bouana,"300.0,640.0",
31889,"43.0, 38.0, 44.0, 39.0",thospia-1,640,-330,Thōspia,"-330.0,640.0",
31890,"43.0, 38.0, 44.0, 39.0",toprakkale,2000,-540,Toprakkale,"-540.0,2000.0",
31892,"42.0, 38.0, 43.0, 39.0",thospitis-limne,300,-330,Thospitis Limne,"-330.0,300.0",
31893,"42.0, 38.0, 43.0, 39.0",Thespites-L,300,-30,Thespites L.,"-30.0,300.0",
31895,"42.2875378, 38.3074764, 43.6600693, 39.0050654",name.2015-03-08.8995614975,2100,1700,Lake Van,"1700.0,2100.0",
31896,"42.2875378, 38.3074764, 43.6600693, 39.0050654",van-golu,2100,1700,Van Golu,"1700.0,2100.0",
31898,"42.2875378, 38.3074764, 43.6600693, 39.0050654",vana-lich,2100,1700,Vana lich,"1700.0,2100.0",
31899,"41.008895, 38.0, 41.683333, 38.139472",tigranocerta,640,-330,Tigranocerta,"-330.0,640.0",
31900,"41.008895, 38.0, 41.683333, 38.139472",cholimma,300,-30,Cholimma,"-30.0,300.0",
31901,"41.008895, 38.0, 41.683333, 38.139472",chlomaron,640,300,Chlomaron,"300.0,640.0",
31905,"39.0, 39.0, 40.0, 40.0",tzoumina,640,300,Tzoumina,"300.0,640.0",
31907,"41.0, 37.0, 42.0, 38.0",zabdicene,640,-30,Zabdicene,"-30.0,640.0",
32112,"47.234736, 36.603603, 47.235105, 36.604547",adur-gushnasp,640,-550,Adur Gushnasp,"-550.0,640.0",
32113,"47.234736, 36.603603, 47.235105, 36.604547",shiz,640,-550,Shiz,"-550.0,640.0",
32114,"47.234736, 36.603603, 47.235105, 36.604547",thebarmais,640,-550,Thebarmais,"-550.0,640.0",
32120,"48.0, 36.0, 49.0, 37.0",amardoi,300,-550,Amardoi,"-550.0,300.0",
32121,"48.0, 36.0, 49.0, 37.0",mardoi,300,-550,Mardoi,"-550.0,300.0",
32124,"49.0, 37.0, 50.0, 38.0",anariakai,300,-330,Anariakai,"-330.0,300.0",
32125,"46.0, 38.0, 47.0, 39.0",araxes,640,-550,Araxes,"-550.0,640.0",
32126,"46.0, 38.0, 47.0, 39.0",erash,640,-550,Erash,"-550.0,640.0",
32127,"48.295051, 38.24647, 48.295051, 38.24647",ardabil,640,300,Ardabil,"300.0,640.0",
32128,"48.295051, 38.24647, 48.295051, 38.24647",adurbadagan,640,300,Adurbadagan,"300.0,640.0",
32129,"48.295051, 38.24647, 48.295051, 38.24647",badhan-firuz,640,300,Badhan Firuz,"300.0,640.0",
